user_id,tenure_days,subscription_tier,avg_daily_minutes_last_7d,avg_daily_minutes_last_30d,sessions_last_7d,sessions_last_30d,avg_completion_rate,unique_genres_watched_30d,days_since_last_session,binge_sessions_last_30d,peak_hour_viewing_pct,original_content_pct,recommendation_click_rate,fatigue_label
U003529,618,Standard,35.9,29.0,3,12,0.078,5,3,1,83.7,50.7,0.02,1
U004605,250,Standard,60.2,68.1,3,12,0.263,1,0,0,73.6,58.2,0.108,1
U007024,283,Basic,146.5,172.7,10,42,0.676,6,0,2,83.8,34.0,0.489,0
U006322,128,Premium,10.7,14.3,5,22,0.162,1,4,0,90.1,30.2,0.181,1
U000746,413,Standard,71.6,77.5,4,15,0.491,5,2,3,64.9,58.6,0.4,1
U000711,257,Standard,26.9,33.6,4,15,0.37,5,2,1,77.8,24.8,0.204,0
U000380,59,Standard,0.0,5.0,4,15,0.235,3,0,1,87.8,34.3,0.112,0
U008783,66,Basic,11.1,5.7,4,16,0.307,1,1,0,92.7,78.7,0.027,0
U003012,61,Standard,127.6,205.9,7,28,0.694,4,0,3,46.1,59.3,0.532,0
U008859,153,Standard,0.0,5.0,1,4,0.064,3,0,0,70.8,60.9,0.037,1
U007153,590,Premium,41.5,21.9,2,8,0.288,3,2,1,95.0,33.1,0.139,0
U008567,452,Standard,3.9,5.0,3,13,0.41,1,3,0,72.4,65.6,0.02,0
U003498,391,Basic,48.5,52.8,6,26,0.422,1,0,2,81.1,24.6,0.02,0
U003890,92,Standard,54.1,71.3,6,25,0.241,5,3,0,70.3,75.7,0.115,0
U004485,42,Basic,56.3,28.7,5,20,0.225,3,1,2,94.3,56.6,0.21,1
U004012,89,Premium,151.9,162.1,11,48,0.526,3,1,2,67.5,57.8,0.373,0
U002620,67,Standard,5.0,5.0,2,7,0.104,1,4,0,48.2,82.9,0.177,1
U006671,76,Standard,30.0,26.8,7,27,0.779,4,1,4,88.2,76.8,0.349,0
U006513,336,Standard,6.9,6.6,2,8,0.251,1,0,1,74.5,27.9,0.209,0
U003468,198,Premium,87.4,109.0,5,21,0.217,3,3,3,90.9,62.1,0.045,0
U001314,305,Premium,87.3,99.9,6,24,0.433,13,0,3,75.9,54.1,0.392,0
U008606,94,Standard,61.5,87.7,4,15,0.42,1,0,0,57.9,47.6,0.267,0
U002070,72,Standard,95.7,76.8,6,26,0.48,9,1,6,71.0,45.3,0.291,1
U002983,219,Basic,62.9,73.5,8,33,0.238,2,0,0,56.6,25.0,0.195,0
U005915,131,Premium,42.5,33.8,3,11,0.399,1,0,0,58.6,14.3,0.2,0
U009171,56,Standard,60.0,62.5,4,15,0.457,1,0,2,75.9,45.5,0.093,0
U001286,131,Basic,0.0,5.0,2,8,0.199,2,5,0,79.9,38.9,0.043,1
U008991,52,Standard,66.7,61.1,7,27,0.156,1,0,1,71.0,18.2,0.02,0
U008430,25,Basic,71.2,54.1,2,7,0.281,1,0,0,83.9,44.6,0.143,1
U001350,7,Premium,30.7,19.5,3,11,0.195,3,1,2,58.6,83.8,0.195,0
U002612,7,Basic,136.8,64.7,4,17,0.356,3,0,2,72.5,50.3,0.138,0
U009495,187,Standard,48.0,60.3,5,20,0.378,2,1,3,77.5,43.0,0.285,0
U003669,7,Premium,0.0,5.0,5,21,0.089,2,6,0,92.4,33.2,0.02,1
U002222,140,Basic,19.2,19.2,5,19,0.349,3,6,0,70.8,34.5,0.214,1
U000428,393,Premium,81.1,82.3,5,21,0.275,2,4,2,79.6,67.2,0.274,0
U000654,246,Standard,28.5,19.9,6,24,0.526,4,2,2,72.6,55.8,0.205,0
U009914,167,Standard,103.5,125.5,5,19,0.403,6,7,2,86.5,55.0,0.189,0
U003536,25,Basic,107.2,91.1,5,22,0.43,3,0,3,68.0,27.4,0.104,0
U007737,442,Standard,54.6,59.2,7,27,0.538,11,0,1,63.7,38.7,0.448,0
U003246,33,Standard,51.4,49.4,1,4,0.3,2,0,0,74.5,52.9,0.291,0
U004741,228,Premium,88.2,60.1,11,47,0.532,2,0,6,91.7,40.1,0.41,0
U009069,7,Standard,7.2,8.5,6,25,0.585,2,0,1,50.1,58.7,0.142,1
U004100,7,Premium,72.5,75.4,3,11,0.111,2,4,2,48.8,90.0,0.115,1
U004101,179,Standard,0.0,5.0,4,17,0.15,1,0,0,66.9,70.4,0.268,1
U006960,562,Premium,34.1,31.6,10,41,0.819,4,7,2,71.1,85.8,0.349,0
U000612,289,Standard,58.6,19.9,3,11,0.428,6,1,0,85.0,4.1,0.26,0
U004289,76,Standard,58.6,55.6,5,20,0.454,4,2,2,83.2,20.0,0.152,1
U008571,89,Basic,117.0,134.6,8,35,0.56,10,0,2,58.0,60.9,0.39,0
U009713,53,Standard,99.6,88.5,12,53,0.717,8,0,3,60.7,60.7,0.435,0
U001544,53,Standard,61.3,62.5,3,11,0.262,5,0,0,46.1,51.9,0.079,0
U009536,104,Standard,112.4,67.8,4,16,0.496,6,2,1,68.3,54.3,0.03,0
U003854,501,Basic,106.3,100.7,7,30,0.7,5,0,1,83.2,11.4,0.419,0
U000555,376,Standard,88.8,47.7,7,30,0.297,3,2,0,90.2,15.4,0.02,1
U006366,157,Standard,49.0,38.4,2,7,0.153,2,3,0,63.2,38.2,0.115,0
U000512,97,Standard,62.2,37.2,7,31,0.255,7,4,4,60.0,31.7,0.152,1
U003207,352,Standard,10.6,11.7,5,21,0.381,2,5,1,74.6,32.1,0.146,0
U008085,206,Premium,29.6,30.7,3,13,0.145,6,1,1,81.0,37.9,0.118,0
U000968,63,Standard,92.1,83.0,7,27,0.269,6,4,1,66.3,43.5,0.165,0
U006044,31,Premium,0.0,5.0,5,21,0.214,2,1,6,58.0,67.7,0.317,1
U006880,55,Basic,36.8,50.1,3,11,0.509,3,1,0,29.7,62.6,0.174,0
U006776,60,Standard,85.8,86.9,8,31,0.713,3,5,3,49.2,73.6,0.305,0
U003296,12,Basic,49.0,42.9,5,21,0.211,9,3,1,51.3,23.9,0.284,1
U008702,317,Premium,0.0,5.0,0,0,0.449,1,2,0,63.9,21.5,0.184,1
U003430,159,Standard,0.0,5.0,6,26,0.187,4,0,1,95.0,46.2,0.108,0
U008871,448,Basic,34.0,49.7,5,22,0.308,3,3,0,78.0,30.4,0.222,1
U006963,553,Standard,137.3,40.8,8,33,0.503,6,1,3,75.7,21.8,0.273,0
U002089,310,Standard,115.4,112.5,6,23,0.295,4,1,2,67.7,19.1,0.328,0
U008500,68,Basic,0.0,5.0,4,16,0.46,2,4,0,43.0,59.1,0.062,1
U006163,51,Standard,76.2,90.2,3,12,0.557,1,7,0,79.7,38.6,0.279,0
U003211,31,Standard,43.8,32.3,6,23,0.48,4,2,0,50.6,61.8,0.375,0
U009201,524,Basic,67.7,87.6,4,17,0.272,7,2,3,42.1,23.9,0.02,0
U006606,22,Standard,54.5,44.6,7,29,0.468,7,1,5,65.0,40.0,0.16,0
U001110,30,Standard,10.1,11.2,3,12,0.3,6,2,0,88.9,82.5,0.224,0
U005729,32,Standard,16.6,11.7,7,28,0.419,3,3,2,60.9,72.9,0.02,1
U007830,17,Standard,7.2,12.0,2,7,0.109,1,0,0,88.3,61.9,0.296,1
U001039,12,Premium,55.9,45.3,4,16,0.661,3,1,0,82.3,19.4,0.168,0
U001195,8,Basic,132.4,120.7,11,44,0.487,5,0,6,60.2,57.6,0.213,0
U004475,199,Standard,42.0,54.5,3,12,0.232,2,3,0,95.0,49.3,0.265,0
U009875,164,Basic,11.9,15.6,6,24,0.446,3,6,3,63.7,53.7,0.207,1
U002123,614,Standard,36.8,38.6,7,31,0.318,3,1,2,63.8,66.8,0.316,0
U004983,195,Premium,132.4,69.8,7,29,0.666,4,1,2,65.3,67.5,0.226,0
U008974,14,Standard,27.7,46.0,4,16,0.067,2,1,0,83.5,26.9,0.02,1
U005701,62,Basic,37.1,19.1,3,13,0.488,5,3,1,74.0,32.7,0.029,0
U000935,33,Standard,83.4,69.8,6,25,0.226,2,13,1,95.0,12.7,0.13,1
U006102,230,Basic,34.4,41.3,3,13,0.345,4,0,3,11.5,45.1,0.04,1
U004690,669,Standard,19.5,22.0,9,40,0.199,1,2,1,59.6,28.0,0.114,0
U000395,75,Basic,53.8,59.3,6,24,0.274,5,0,2,85.2,53.1,0.131,0
U004686,89,Basic,158.0,204.1,12,51,0.512,4,0,4,94.2,33.5,0.394,0
U008777,654,Basic,98.3,28.3,6,23,0.359,9,0,6,77.5,48.2,0.2,0
U009166,309,Standard,0.0,5.0,3,12,0.419,5,4,1,71.0,50.4,0.178,1
U005981,186,Standard,103.6,73.8,3,11,0.205,1,0,1,69.6,30.5,0.29,0
U009943,7,Premium,101.2,103.1,10,43,0.655,7,0,1,37.5,52.6,0.349,0
U002192,427,Basic,58.7,57.0,2,8,0.213,3,3,2,88.3,71.5,0.263,1
U001298,19,Basic,110.8,160.5,10,39,0.542,6,2,1,77.6,36.3,0.277,1
U005045,175,Standard,94.7,139.2,10,40,0.763,3,1,3,77.6,36.9,0.52,0
U001163,73,Premium,103.6,86.6,6,25,0.403,6,1,4,62.2,36.3,0.201,0
U004255,31,Premium,61.4,64.1,7,29,0.325,1,1,2,63.7,9.6,0.265,0
U006373,493,Standard,71.7,86.6,9,39,0.367,4,0,5,79.9,57.8,0.128,1
U001528,66,Premium,90.3,108.6,3,13,0.384,3,0,0,57.1,49.2,0.096,0
U004343,309,Basic,97.2,57.9,8,35,0.681,6,0,6,79.0,18.3,0.471,1
U002031,39,Standard,63.6,82.2,9,37,0.775,7,0,2,36.3,53.2,0.316,0
U003061,63,Standard,0.0,5.0,3,12,0.455,4,1,0,56.8,18.1,0.131,1
U000059,8,Standard,127.7,154.7,7,30,0.308,5,4,5,52.4,12.1,0.226,0
U002406,167,Basic,0.0,5.0,2,8,0.103,4,0,1,80.9,10.4,0.162,1
U005007,269,Basic,81.6,74.6,6,23,0.551,4,1,3,54.7,55.1,0.343,1
U006158,231,Basic,35.7,34.7,5,22,0.329,5,1,0,90.9,34.2,0.04,0
U007376,14,Premium,29.0,28.6,2,7,0.189,3,4,0,88.7,17.8,0.116,1
U004507,238,Premium,81.5,117.8,9,35,0.777,6,2,1,52.8,52.1,0.36,0
U005215,90,Standard,0.0,5.0,0,0,0.174,1,5,0,83.9,11.2,0.02,1
U006030,19,Premium,49.0,61.3,4,17,0.365,3,4,1,84.4,62.1,0.193,0
U001781,7,Basic,38.3,39.9,6,25,0.209,4,0,4,79.6,90.0,0.138,0
U005448,174,Standard,66.6,82.3,5,21,0.241,1,2,1,57.5,65.5,0.189,1
U004607,336,Standard,53.0,46.5,4,17,0.103,4,3,1,85.3,76.6,0.21,1
U006915,62,Basic,0.0,5.0,3,13,0.161,2,1,0,95.0,41.5,0.074,1
U000677,21,Premium,46.9,44.0,3,13,0.487,4,4,2,89.3,56.0,0.261,1
U003583,80,Basic,2.6,5.0,2,8,0.377,5,0,0,92.3,6.5,0.065,1
U003654,33,Standard,19.1,15.1,2,8,0.279,1,0,1,83.3,65.9,0.176,0
U007921,187,Basic,47.9,39.4,2,7,0.159,4,4,0,90.0,41.6,0.077,1
U009500,43,Standard,14.4,15.4,4,17,0.38,3,1,3,81.4,24.4,0.052,0
U002733,10,Standard,56.3,62.7,6,23,0.247,2,1,0,95.0,22.1,0.181,1
U004788,424,Standard,19.2,27.0,5,19,0.429,3,0,4,89.1,42.2,0.313,0
U002755,449,Standard,45.4,59.0,9,38,0.646,5,2,0,75.2,34.6,0.254,0
U002338,82,Standard,17.7,18.5,4,16,0.072,4,0,4,80.6,29.2,0.02,0
U003644,113,Standard,98.4,105.1,6,23,0.726,10,1,1,80.0,44.9,0.298,0
U007738,42,Standard,48.1,58.6,5,19,0.577,3,0,6,77.2,15.4,0.268,0
U005517,297,Basic,122.4,116.0,8,31,0.361,6,5,4,78.2,57.9,0.169,0
U005247,287,Premium,35.1,41.9,6,23,0.437,5,1,1,70.4,31.2,0.272,0
U000867,30,Basic,2.0,5.0,4,15,0.188,2,4,0,76.1,42.0,0.135,1
U004448,288,Standard,71.0,68.1,5,22,0.332,3,3,2,85.2,42.1,0.276,1
U005072,242,Basic,78.5,71.2,8,35,0.696,7,2,2,68.6,78.1,0.256,0
U004882,113,Basic,36.9,44.4,5,19,0.396,6,1,1,85.3,48.8,0.193,0
U009511,141,Standard,110.8,185.2,7,27,0.67,8,1,4,86.3,41.2,0.28,0
U003003,51,Premium,153.6,183.7,8,31,0.462,5,1,2,84.0,49.9,0.182,0
U002226,113,Standard,77.0,80.8,7,28,0.469,3,1,2,71.2,60.5,0.133,0
U009057,352,Standard,121.9,102.0,13,51,0.749,6,1,2,69.2,20.0,0.165,0
U004827,211,Standard,30.8,41.7,3,11,0.281,3,1,0,45.1,16.8,0.071,0
U007622,150,Standard,80.0,90.4,6,26,0.622,6,2,1,68.2,27.2,0.352,0
U009690,324,Standard,50.9,51.5,7,27,0.73,6,5,3,49.2,77.3,0.345,0
U005501,131,Premium,83.1,55.9,6,24,0.234,5,0,1,65.5,43.9,0.286,0
U009701,273,Standard,19.6,19.4,4,15,0.201,4,17,1,42.5,45.0,0.043,1
U008479,190,Standard,95.3,102.4,4,17,0.34,6,2,1,49.6,10.1,0.162,0
U005503,47,Standard,96.2,125.0,5,19,0.443,6,6,5,90.5,41.9,0.251,0
U001211,99,Basic,0.0,5.0,3,12,0.24,7,1,0,72.5,26.1,0.21,0
U009084,253,Premium,49.3,37.8,7,27,0.483,4,3,1,76.7,44.6,0.261,1
U002289,118,Basic,78.1,89.4,4,17,0.402,5,4,1,73.0,13.1,0.288,1
U002184,65,Standard,19.0,25.8,2,8,0.236,5,1,0,95.0,85.9,0.144,1
U002863,540,Standard,119.1,111.8,13,51,0.503,8,1,1,61.4,80.0,0.301,1
U006862,431,Standard,46.6,18.6,3,12,0.327,2,0,2,68.2,8.0,0.101,0
U002363,62,Standard,106.1,60.3,9,40,0.739,7,2,4,82.4,55.6,0.338,0
U008464,292,Basic,84.8,99.4,5,19,0.307,4,0,3,80.5,77.1,0.102,0
U006333,139,Standard,33.1,43.3,3,12,0.093,3,0,1,78.2,39.4,0.172,1
U004065,361,Standard,22.5,25.4,3,12,0.675,4,7,1,94.9,7.9,0.065,1
U009547,28,Standard,34.1,37.7,3,11,0.395,2,1,1,71.2,33.1,0.263,0
U000618,58,Premium,34.2,41.5,2,8,0.187,1,2,1,45.7,29.4,0.02,1
U003282,36,Basic,0.0,5.0,2,8,0.234,4,2,1,85.6,39.6,0.02,1
U005227,157,Basic,66.8,47.5,8,31,0.443,6,7,1,57.7,31.2,0.029,0
U003398,335,Standard,25.8,17.2,2,8,0.235,2,0,1,69.0,77.6,0.172,0
U003066,56,Standard,128.8,123.7,6,24,0.343,4,0,3,76.5,62.3,0.262,0
U000767,258,Standard,79.5,117.5,5,22,0.092,2,0,3,49.3,21.0,0.111,0
U007079,146,Standard,96.3,84.0,9,37,0.611,3,2,3,47.6,40.4,0.256,0
U005280,75,Premium,123.9,168.5,7,29,0.635,5,5,2,78.3,30.2,0.315,0
U004150,272,Basic,48.0,40.0,3,12,0.375,2,6,2,79.1,49.2,0.179,0
U001145,55,Basic,185.4,191.9,8,30,0.65,5,0,7,56.2,45.4,0.377,0
U004249,158,Standard,80.3,82.0,6,24,0.214,1,10,2,81.8,18.2,0.211,1
U004111,149,Premium,147.6,181.3,9,38,0.496,8,0,4,65.1,74.0,0.254,0
U000463,246,Premium,77.7,41.7,7,30,0.386,7,1,5,76.5,40.2,0.226,0
U002933,14,Standard,191.2,264.4,10,38,0.702,8,4,7,56.3,40.4,0.477,0
U004624,211,Premium,33.4,42.5,6,26,0.251,6,3,2,82.3,63.8,0.039,0
U003814,171,Basic,79.6,59.6,10,38,0.416,1,1,1,89.0,43.2,0.259,0
U006309,134,Standard,94.2,123.8,7,30,0.356,2,0,0,72.4,4.4,0.176,0
U004342,8,Basic,0.0,5.0,5,21,0.139,2,4,1,80.9,12.2,0.02,1
U005301,275,Premium,49.1,58.0,4,17,0.147,5,0,0,18.7,31.6,0.02,0
U006805,102,Premium,41.2,44.7,7,31,0.451,4,0,2,80.7,84.8,0.235,0
U003283,347,Standard,52.6,43.0,4,17,0.321,4,1,1,68.2,11.3,0.134,0
U002575,46,Standard,95.1,74.1,9,34,0.722,2,0,2,67.4,18.6,0.436,0
U007962,68,Basic,69.3,80.9,4,16,0.4,3,0,2,65.1,56.9,0.082,0
U007880,8,Standard,122.2,86.9,5,22,0.419,3,4,4,78.0,50.1,0.168,0
U000829,240,Premium,5.7,6.8,6,25,0.298,2,5,0,82.0,20.0,0.02,1
U006487,541,Premium,43.0,49.1,4,16,0.412,1,3,0,88.4,23.9,0.262,0
U007600,59,Standard,24.7,27.7,2,7,0.283,2,0,1,60.0,25.9,0.02,1
U002541,193,Basic,132.6,68.5,9,36,0.487,5,0,3,59.6,68.0,0.313,0
U005747,201,Standard,0.0,5.0,1,4,0.223,5,0,0,36.7,87.0,0.298,1
U008527,105,Basic,27.8,18.5,8,35,0.422,4,1,3,88.8,59.5,0.225,0
U009567,174,Standard,0.0,5.0,6,24,0.499,4,0,3,75.0,90.0,0.246,1
U003743,254,Standard,0.0,5.0,2,8,0.151,4,2,0,64.9,63.3,0.02,1
U007499,43,Standard,55.4,50.8,4,16,0.59,4,0,2,82.5,19.2,0.259,0
U003525,32,Standard,55.1,58.3,4,17,0.466,4,0,2,78.9,54.5,0.197,0
U000021,170,Basic,0.0,5.0,3,12,0.394,6,2,0,39.7,67.1,0.164,1
U001916,230,Premium,0.0,5.0,3,12,0.178,6,10,0,87.6,16.3,0.02,0
U006572,7,Basic,52.2,54.3,2,8,0.622,3,0,1,63.8,51.7,0.167,0
U009019,7,Standard,59.1,55.2,6,24,0.226,2,3,1,83.9,24.7,0.083,1
U002013,426,Premium,0.0,5.0,2,8,0.239,4,3,0,63.4,40.3,0.152,1
U005406,406,Basic,2.0,5.0,6,23,0.079,1,1,0,62.7,49.2,0.132,1
U001296,40,Basic,62.9,85.0,4,15,0.719,7,0,0,91.8,20.7,0.268,0
U003746,42,Standard,58.4,64.5,5,22,0.125,2,1,1,70.1,73.5,0.074,0
U000592,184,Standard,0.0,5.0,1,4,0.26,2,0,0,76.5,28.9,0.128,1
U001407,334,Basic,31.0,26.0,5,20,0.318,3,4,1,64.1,36.5,0.141,0
U000222,151,Standard,71.1,81.7,4,15,0.218,1,3,3,88.1,28.9,0.324,0
U005618,50,Standard,71.2,89.5,9,34,0.655,7,0,0,53.1,67.1,0.247,0
U006249,229,Standard,84.1,64.7,5,22,0.201,3,0,3,60.6,74.5,0.123,0
U004419,73,Premium,59.4,43.2,4,16,0.337,5,3,2,71.1,33.1,0.2,0
U000859,149,Premium,87.2,127.4,2,7,0.529,4,0,3,83.0,41.2,0.185,0
U001784,182,Standard,151.3,164.8,9,37,0.577,6,3,3,80.8,61.4,0.302,0
U007260,105,Standard,68.5,86.7,5,21,0.405,5,2,1,48.2,47.2,0.309,0
U006857,177,Standard,36.1,29.1,5,20,0.468,6,3,0,83.0,17.0,0.265,1
U001955,1095,Premium,97.8,85.1,6,24,0.465,3,4,1,84.9,51.7,0.24,0
U001747,7,Basic,15.0,12.0,7,27,0.499,5,3,0,66.1,46.7,0.332,0
U003133,485,Standard,36.6,38.2,6,22,0.329,5,6,0,78.5,68.2,0.02,1
U008037,56,Standard,47.9,47.3,4,15,0.168,4,3,2,54.5,50.4,0.041,0
U008851,454,Premium,145.4,212.1,12,50,0.482,7,0,2,83.7,75.2,0.488,0
U000995,80,Premium,120.6,134.3,10,43,0.672,6,2,3,68.3,47.4,0.363,0
U006109,39,Basic,123.4,143.1,7,27,0.446,7,1,2,43.2,90.0,0.432,0
U000731,32,Standard,36.7,51.8,3,12,0.098,4,0,2,91.2,66.4,0.02,1
U006975,142,Basic,96.3,106.1,10,38,0.547,6,1,2,54.2,66.4,0.429,0
U006274,143,Standard,55.0,47.3,2,8,0.257,4,1,2,75.0,38.3,0.112,0
U006752,146,Standard,8.6,9.2,5,19,0.59,4,0,2,92.2,36.6,0.179,0
U003510,11,Standard,28.0,22.6,6,26,0.316,2,1,4,40.7,53.9,0.251,0
U003534,64,Standard,1.7,5.0,2,8,0.123,2,1,0,57.8,29.8,0.02,1
U002514,128,Standard,134.0,159.9,8,31,0.743,6,0,3,85.2,12.7,0.505,1
U005437,42,Standard,33.0,27.9,4,15,0.513,5,1,1,80.8,51.1,0.271,0
U003626,54,Standard,64.3,76.9,4,17,0.196,4,4,3,87.8,64.4,0.044,1
U000466,84,Standard,40.8,35.7,4,17,0.809,4,0,1,74.4,77.3,0.252,0
U006756,107,Standard,116.3,179.0,5,22,0.379,3,5,2,65.3,55.6,0.207,1
U006760,60,Standard,17.1,17.4,3,12,0.201,1,1,2,78.2,26.0,0.208,0
U007992,46,Premium,79.9,74.6,13,53,0.632,4,2,4,61.9,53.5,0.393,1
U000158,258,Basic,47.4,81.9,6,24,0.366,1,4,2,51.0,39.6,0.109,1
U003961,153,Basic,41.5,38.7,5,21,0.554,1,3,2,87.1,75.3,0.204,0
U008833,229,Basic,90.2,93.7,6,25,0.456,2,0,4,33.4,42.2,0.067,0
U005471,209,Basic,20.6,20.6,4,17,0.55,3,3,1,41.6,4.8,0.104,0
U000186,194,Standard,56.7,50.9,3,12,0.378,1,1,0,84.1,37.8,0.132,1
U001003,371,Standard,61.1,60.9,5,20,0.337,8,1,3,61.6,57.7,0.301,0
U009509,61,Premium,90.5,61.2,4,17,0.408,3,1,3,95.0,13.2,0.178,0
U005624,256,Standard,64.5,67.0,4,17,0.222,3,5,1,65.5,44.2,0.21,0
U000401,19,Basic,52.2,53.3,5,20,0.488,3,1,2,78.0,39.3,0.262,1
U006241,454,Standard,39.3,33.1,2,8,0.377,4,3,1,39.7,54.4,0.232,0
U008941,111,Standard,56.6,62.6,7,27,0.392,7,2,2,85.7,40.7,0.287,0
U009933,46,Basic,117.2,178.4,6,23,0.618,1,0,1,46.0,24.2,0.321,1
U007343,213,Standard,74.4,85.3,4,17,0.166,2,2,1,82.8,48.6,0.021,0
U009833,31,Standard,110.9,112.4,4,15,0.463,5,3,1,79.8,18.3,0.235,1
U008467,103,Standard,30.1,27.1,3,12,0.45,4,0,2,59.4,47.0,0.078,0
U008757,47,Basic,106.8,134.4,10,41,0.406,3,0,3,68.5,74.6,0.263,0
U007959,29,Basic,100.1,72.1,4,16,0.581,7,1,0,78.7,81.6,0.112,0
U001251,286,Standard,0.0,5.0,1,3,0.319,3,2,0,86.3,25.2,0.039,1
U003144,139,Basic,150.8,185.2,6,23,0.654,7,0,6,67.2,56.0,0.374,0
U007431,60,Premium,5.9,7.6,4,16,0.176,3,2,1,48.7,28.9,0.02,0
U000060,70,Standard,0.0,5.0,3,11,0.181,3,2,1,80.3,25.7,0.07,1
U007856,98,Premium,64.4,106.0,4,17,0.54,4,2,1,77.1,52.6,0.216,1
U001114,138,Standard,8.1,8.4,4,15,0.345,1,5,0,52.8,42.1,0.172,1
U003058,14,Basic,106.4,181.7,8,34,0.525,6,1,2,94.2,17.4,0.314,1
U009570,313,Standard,14.6,14.5,3,11,0.163,4,0,0,70.7,20.1,0.02,0
U001329,193,Premium,74.8,93.5,8,34,0.744,4,0,1,68.7,26.1,0.187,0
U004996,409,Standard,100.6,113.5,9,36,0.757,10,2,5,72.0,76.3,0.446,0
U006683,359,Basic,28.5,32.2,3,11,0.183,1,0,1,79.2,56.7,0.027,1
U002073,41,Basic,97.9,91.9,4,16,0.104,4,0,1,91.4,28.9,0.255,0
U004794,63,Standard,147.2,196.9,8,31,0.318,4,2,2,73.6,31.8,0.372,0
U006830,93,Standard,9.0,6.9,4,17,0.235,1,6,0,47.5,58.9,0.053,1
U009630,87,Standard,57.4,77.3,9,38,0.549,2,1,2,90.0,67.4,0.333,0
U008219,62,Basic,27.5,34.7,2,8,0.538,5,0,0,64.7,38.0,0.175,0
U007568,10,Premium,40.4,56.8,5,21,0.203,4,4,0,62.8,39.3,0.161,1
U005923,34,Basic,135.1,75.1,6,23,0.339,6,2,1,85.9,3.3,0.275,0
U001551,544,Basic,78.8,91.4,9,36,0.307,3,0,4,91.0,37.9,0.275,0
U001010,120,Standard,80.7,89.9,5,22,0.778,2,2,1,50.6,59.7,0.125,1
U003756,38,Standard,62.4,75.2,5,21,0.296,4,2,0,63.4,22.5,0.2,0
U008682,297,Standard,103.8,111.8,8,32,0.15,6,0,7,58.7,83.3,0.169,0
U009343,333,Premium,0.0,5.0,4,17,0.149,4,0,0,92.7,45.4,0.147,1
U008010,7,Basic,90.9,126.2,4,17,0.305,2,3,1,73.8,49.4,0.207,1
U003861,303,Standard,13.7,16.8,1,4,0.259,4,8,0,95.0,62.3,0.02,0
U003149,278,Standard,55.1,47.5,4,17,0.361,4,4,2,89.2,47.9,0.092,1
U002520,230,Standard,62.2,36.6,3,12,0.051,3,2,1,80.5,67.3,0.02,0
U003128,15,Standard,40.5,27.8,6,24,0.505,1,0,4,69.4,50.5,0.143,0
U009085,71,Premium,65.2,91.9,3,11,0.282,1,0,0,87.6,76.8,0.179,1
U005317,58,Basic,69.7,95.6,7,29,0.424,8,0,3,72.5,42.5,0.149,0
U001196,369,Basic,101.7,129.0,5,20,0.443,2,5,0,72.0,19.0,0.367,1
U009051,307,Basic,85.6,65.4,7,28,0.346,3,0,3,76.4,44.7,0.266,1
U000880,45,Premium,12.2,10.5,6,25,0.382,2,1,2,54.9,15.8,0.305,0
U006990,7,Premium,69.2,78.9,7,28,0.392,6,1,0,65.1,19.3,0.302,1
U002488,358,Basic,135.2,113.6,7,27,0.464,5,4,2,75.2,24.1,0.156,1
U002841,89,Premium,58.2,59.6,3,13,0.068,3,6,0,67.5,10.4,0.032,1
U004330,303,Basic,59.9,52.1,6,23,0.297,5,4,0,64.1,37.4,0.277,1
U002931,160,Standard,143.4,100.5,7,28,0.323,2,7,1,95.0,21.2,0.297,1
U006425,103,Standard,52.8,67.6,4,17,0.264,1,0,1,67.6,68.1,0.02,0
U002486,713,Basic,94.0,123.0,6,26,0.264,3,1,2,81.6,35.5,0.02,0
U005748,703,Basic,0.0,5.0,4,17,0.096,1,2,0,72.0,27.3,0.056,0
U000884,19,Standard,0.0,5.0,6,26,0.117,4,0,2,77.5,32.5,0.253,1
U004915,32,Standard,0.0,5.0,5,19,0.413,3,0,2,63.9,20.7,0.057,0
U006211,123,Premium,47.1,57.8,8,33,0.376,5,0,5,76.5,26.4,0.395,0
U009579,9,Standard,55.7,64.2,4,17,0.196,7,0,1,31.8,49.0,0.02,0
U000212,211,Standard,61.9,65.7,6,25,0.358,5,1,0,51.8,62.0,0.196,1
U002276,165,Standard,67.6,78.9,5,21,0.135,7,0,0,73.3,48.9,0.115,0
U002329,182,Premium,25.7,38.8,6,25,0.312,4,5,0,95.0,90.0,0.202,0
U004951,90,Standard,74.4,88.9,10,44,0.17,5,1,6,87.1,40.9,0.334,0
U003320,266,Standard,122.1,89.6,9,36,0.523,9,0,5,66.6,29.0,0.406,0
U009835,22,Standard,48.7,55.9,7,29,0.365,4,0,1,95.0,58.6,0.14,0
U004608,36,Standard,72.2,108.3,7,29,0.252,2,1,0,71.5,17.6,0.277,1
U001439,40,Premium,74.6,105.1,8,30,0.466,5,0,2,85.8,19.8,0.197,0
U000468,365,Standard,84.7,124.2,9,34,0.503,5,0,2,90.6,28.0,0.306,0
U005467,270,Premium,0.0,5.0,5,21,0.094,1,0,1,93.7,59.0,0.045,1
U003330,200,Premium,26.6,26.5,2,7,0.264,6,5,2,28.1,40.5,0.281,0
U005829,80,Basic,138.5,89.5,8,33,0.421,3,0,3,59.1,9.3,0.458,0
U008608,51,Basic,74.6,80.4,5,21,0.159,1,0,2,73.9,59.7,0.154,1
U000697,61,Premium,81.7,125.7,3,11,0.389,1,4,4,44.6,81.4,0.02,1
